RF_DOC_ID,RF_DOC_CD,RFED_ACTG_LN_NO,ACTG_LN_DSCR
2633,DO,1,CABLE POWER COPPER
2634,DOM,1,CABLE POWER COPPER
2635,PO,1,CABLE POWER COPPER
2636,CTM,1,CABLE POWER TYPE XLPE
2637,DO,1,CABLE POWER TYPE XLPE
2638,DOM,1,CABLE POWER TYPE XLPE
2639,PO,1,CABLE POWER TYPE XLPE
2640,PO,1,CABLE PULLING COMPOUND
2641,PO,1,CABLE SECURITY MULTI-STRAND STEEL CABLE WITH PV
2642,PO,1,Cable Shielded Gel-Filled CAT5E F/UTP
2643,DO,1,Cable Signal Four Twisted Pair
2644,PO,1,CABLE SIGNAL TWISTED SHIELDED PAIR
2645,CT,1,CABLE SIGNAL TWISTED SHIELDED PAIR IMSA-50-2
2646,DO,1,CABLE SIGNAL TWISTED SHIELDED PAIR IMSA-50-2
2647,PO,1,CABLE SIGNAL TWISTED SHIELDED PAIR IMSA-50-2
2648,PO,1,CABLE SUBMARINE
2649,PO,1,CABLE TELEPHONE COMMUNICATIONS INSIDE SOLID ANN
2650,PO,1,CABLE TELEVISION
2651,DO,1,CABLE TIES SELF INTER-LOCKING NYLON 5 IN.
2652,PO,1,CABLE TIES SELF INTER-LOCKING NYLON 5 IN.
2653,DO,1,CABLE TIES SELF-INTERLOCKING NYLON 12 IN.
2654,PO,1,CABLE TIES SELF-INTERLOCKING NYLON 12 IN.
2655,CT,1,CABLE TIES SELF-LOCKING NYLON 12 INCH
2656,DO,1,CABLE TIES SELF-LOCKING NYLON 12 INCH
2657,PO,1,CABLE TIES SELF-LOCKING NYLON 12 INCH
2658,DO,1,CABLE TIES SELF-LOCKING NYLON 24 IN.
2659,PO,1,CABLE TIES SELF-LOCKING NYLON 24 IN.
2660,CT,1,CABLE TIES SELF-LOCKING NYLON 24 INCH
2661,DO,1,CABLE TIES SELF-LOCKING NYLON 24 INCH
2662,PO,1,CABLE TIES SELF-LOCKING NYLON 24 INCH
2663,CT,1,CABLE TIES SELF-LOCKING NYLON 5 INCH
2664,DO,1,CABLE TIES SELF-LOCKING NYLON 5 INCH
2665,PO,1,CABLE TIES SELF-LOCKING NYLON 5 INCH
2666,CT,1,CABLE TIES SELF-LOCKING NYLON AND PLASTIC
2667,PO,1,CABLE TIES SELF-LOCKING NYLON AND PLASTIC
2668,CT,1,CABLE TRAFFIC CONTROL
2669,CTM,1,CABLE TRAFFIC CONTROL
2670,DO,1,CABLE TRAFFIC CONTROL
2671,DOM,1,CABLE TRAFFIC CONTROL
2672,CT,1,CABLE TRAFFIC CONTROL 4/C 600 V #12 STRD COP
2673,PO,1,CABLE TRAFFIC CONTROL 4/C 600 V #12 STRD COP
2674,CT,1,CABLE TRAFFIC CONTROL 7/C 600 V #12 STRD COP
2675,DO,1,CABLE TRAFFIC CONTROL 7/C 600 V #12 STRD COP
2676,PO,1,CABLE TRAFFIC CONTROL 7/C 600 V #12 STRD COP
2677,PO,1,CABLE TRAFFIC SIGNAL
2678,CT,1,CABLE TRAFFIC SIGNAL DIRECT BURY AND OVERHEAD
2679,PO,1,CABLE TRAFFIC SIGNAL DIRECT BURY AND OVERHEAD
2680,CT,1,"CABLE TRAFFIC SIGNAL DIRECT BURY AND OVERHEAD 20C "
2681,DO,1,"CABLE TRAFFIC SIGNAL DIRECT BURY AND OVERHEAD 20C "
2682,PO,1,"CABLE TRAFFIC SIGNAL DIRECT BURY AND OVERHEAD 20C "
2683,CT,1,CABLE TYPE ABAM
2684,CTM,1,CABLE TYPE ABAM
2685,DO,1,CABLE TYPE ABAM
2686,DOM,1,CABLE TYPE ABAM
2687,PO,1,CABLE TYPE ABAM
2688,PO,1,CABLE TYPE BX ARMORED
2689,CT,1,CABLE TYPE URD
2690,CTM,1,CABLE TYPE URD
2691,DO,1,CABLE TYPE URD
2692,DOM,1,CABLE TYPE URD
2693,PO,1,CABLE TYPE URD
2694,CT,1,CABLE TYPE XLP
2695,CTM,1,CABLE TYPE XLP
2696,DO,1,CABLE TYPE XLP
2697,DOM,1,CABLE TYPE XLP
2698,PO,1,CABLE TYPE XLP
2699,PO,1,CABLE USB
2700,PO,1,CABLES AND ACCESSORIES  WELDING
2701,CT,1,CABLES AND CONNECTORS COMPUTER SPECIAL
2702,PO,1,CABLES AND CONNECTORS COMPUTER SPECIAL
2703,DO,1,CABLES BOOSTER 4 GAUGE 20 FT IN LENGTH
2704,PO,1,CABLES BOOSTER 4 GAUGE 20 FT IN LENGTH
2705,DO,1,CABLES BOOSTER 4 GAUGE 25 FT LENGTH
2706,PO,1,CABLES BOOSTER 4 GAUGE 25 FT LENGTH
2707,PO,1,Cables Looms and Terminals
2708,PO,1,CABLES SPEEDOMETER AND THROTTLE (CHOKE)
2709,CT,1,Cables: Printer Disk Network etc.
2710,CTM,1,Cables: Printer Disk Network etc.
2711,PO,1,Cables: Printer Disk Network etc.
2712,DO,1,Cafeteria and Kitchen Equipment Commercial Maint
2713,PO,1,Cafeteria and Kitchen Equipment Commercial Maint
2714,PO,1,Cafeteria and Restaurant Services
2715,CT,1,Cafeteria Furniture Chairs and Tables
2716,PO,1,Cafeteria Furniture Chairs and Tables
2717,PO,1,Cages/Shelters Animal and Marine Life (See Class
2718,PO,1,Cakes Cookies and Pastries
2719,DO,1,CALCIUM CHLORIDE 25 LB CONT
2720,PO,1,CALCIUM CHLORIDE 25 LB CONT
2721,DO,1,CALCIUM HYPOCHLORITE 65% 100 LB DRUM
2722,PO,1,CALCIUM HYPOCHLORITE 65% 100 LB DRUM
2723,DO,1,CALCIUM HYPOCHLORITE 65% 5.5 LB BOTTLE
2724,PO,1,CALCIUM HYPOCHLORITE 65% 5.5 LB BOTTLE
2725,CT,1,CALCIUM HYPOCHLORITE GRANULAR
2726,PO,1,Calculators Electronic Display Type Programmabl
2727,PO,1,Calendars Calendar Pads and Stands
2728,PO,1,CALENDARS DESK PAD TYPE
2729,PO,1,CALENDARS DESK/WALL RECYCLED
2730,PO,1,CALENDARS WALL
2731,PO,1,CALENDARS WALL DRY ERASE
2732,PO,1,CALENDARS WALL ERASEABLE FOR WATER SOLUABLE MAR
2733,PO,1,CALIBRATION GAS AIR ULTRA ZERO LESS THAN 0.1 PPM
2734,PO,1,CALIBRATION GAS HYDROCARBON GAS MIXTURE 75 PPM TO
2735,PO,1,CALIBRATION GAS OXYGEN 6% BALANCE NITROGEN LESS T
2736,PO,1,CALIBRATION INCLUDING PRE-APPROVED REPAIRS
2737,PO,1,CALIBRATION KITS VOLUME PIPETTER
2738,PO,1,Calibrators: Resistance Power Voltage Time etc
2739,PO,1,CALIPER KITS AND PARTS BRAKE
2740,PO,1,CAM LOCKS HOSE
2741,PO,1,CAMERA 35MM SINGLE LENS REFLEX AUTOFOCUS AUTOM
2742,CT,1,Camera Accessories: Batteries Exposure Meters (Li
2743,DO,1,Camera Accessories: Batteries Exposure Meters (Li
2744,PO,1,Camera Accessories: Batteries Exposure Meters (Li
2745,CT,1,Camera Attachments: Adapter Rings Collimators Fi
2746,DO,1,Camera Attachments: Adapter Rings Collimators Fi
2747,PO,1,Camera Attachments: Adapter Rings Collimators Fi
2748,DO,1,Camera Carrying Cases Gadget Bags etc.
2749,PO,1,Camera Carrying Cases Gadget Bags etc.
2750,DO,1,Camera Detection 360 Gridsmart complete system
2751,PO,1,Camera Tools Books Instruction Manuals etc.
2752,CT,1,CAMERA VIDEO SURVEILLANCE (INDOOR-CLOSE QUARTER)
2753,DO,1,CAMERA VIDEO SURVEILLANCE (INDOOR-CLOSE QUARTER)
2754,PO,1,CAMERA VIDEO SURVEILLANCE (INDOOR-CLOSE QUARTER)
2755,CT,1,CAMERA VIDEO SURVEILLANCE (INDOOR-CLOSE QUARTER) C
2756,DO,1,CAMERA VIDEO SURVEILLANCE (INDOOR-CLOSE QUARTER) C
2757,PO,1,CAMERA VIDEO SURVEILLANCE (INDOOR-CLOSE QUARTER) C
2758,PO,1,CAMERA VIDEO SURVEILLANCE (INDOOR-CLOSE QUARTER) D
2759,CTM,1,Cameras and Accessories Aerial Photograph
2760,CT,1,CAMERAS CLOSED CIRCUIT TELEVISION
2761,PO,1,CAMERAS CLOSED CIRCUIT TELEVISION
2762,PO,1,CAMERAS DIGITAL (BRAND LISTED OR EQUAL)
2763,CT,1,Cameras Digital For Windows
2764,PO,1,Cameras Digital For Windows
2765,CT,1,CAMERAS DIGITAL LCD
2766,CTM,1,CAMERAS DIGITAL LCD
2767,PO,1,CAMERAS DIGITAL LCD
2768,CT,1,CAMERAS DIGITAL TYPE (INCL. DIGITAL NETWORK CAMERA
2769,DO,1,CAMERAS DIGITAL TYPE (INCL. DIGITAL NETWORK CAMERA
2770,PO,1,CAMERAS DIGITAL TYPE (INCL. DIGITAL NETWORK CAMERA
2771,PO,1,CAMERAS INSTANT POP-UP FLASH FIXED FOCUS
2772,PO,1,CAMERAS INSTANT SPECTRA SYSTEM AUTOFOCUS BUILT
2773,CT,1,Cameras Movie; and Accessories
2774,PO,1,Cameras Movie; and Accessories
2775,PO,1,Cameras Still Nonspecialized (Self-Developing Fi
2776,CT,1,Cameras Still Specialized (Including Complete Sy
2777,PO,1,Cameras Still Specialized (Including Complete Sy
2778,CT,1,CAMERAS VIDEO
2779,DO,1,CAMERAS VIDEO
2780,PO,1,CAMERAS VIDEO
2781,CT,1,CAMERAS VIDEO FOR USE IN POLICE VEHICLES
2782,DO,1,CAMERAS VIDEO FOR USE IN POLICE VEHICLES
2783,PO,1,CAMERAS VIDEO FOR USE IN POLICE VEHICLES
2784,CT,1,Cameras Video Portable Body and Dash Cams
2785,DO,1,Cameras Video Portable Body and Dash Cams
2786,PO,1,Cameras Video Portable Body and Dash Cams
2787,CT,1,Camping and Outdoor Equipment: Camp Stoves Cots
2788,PO,1,Camping and Outdoor Equipment: Camp Stoves Cots
2789,DO,1,CAN GARBAGE GALV 20 GAL
2790,PO,1,CAN GARBAGE GALV 20 GAL
2791,CT,1,CAN GASOLINE SAFETY TYPE I STEEL 2 GAL
2792,DO,1,CAN GASOLINE SAFETY TYPE I STEEL 2 GAL
2793,PO,1,CAN GASOLINE SAFETY TYPE I STEEL 2 GAL
2794,CT,1,CAN GASOLINE SAFETY TYPE I STEEL 5 GAL
2795,DO,1,CAN GASOLINE SAFETY TYPE I STEEL 5 GAL
2796,PO,1,CAN GASOLINE SAFETY TYPE I STEEL 5 GAL
2797,PO,1,CAN GASOLINE SAFETY TYPE II 2 GAL
2798,PO,1,CAN GASOLINE SAFETY TYPE II STEEL 5 GAL
2799,PO,1,CAN GASOLINE WELDED STL W/FLEX SPOUT 2 GAL
2800,DO,1,CAN OIL W/PUMP 6 OZ CAP 6 IN SPOUT
2801,PO,1,CAN OIL W/PUMP 6 OZ CAP 6 IN SPOUT
2802,PO,1,Can Openers Manual
2803,CT,1,CAN UTILITY GALV 1 GAL
2804,DO,1,CAN UTILITY GALV 1 GAL
2805,PO,1,CAN UTILITY GALV 1 GAL
2806,DO,1,CAN UTILITY GALV 2 GAL
2807,CT,1,CAN UTILITY GALV 5 GAL
2808,DO,1,CAN UTILITY GALV 5 GAL
2809,PO,1,CAN UTILITY GALV 5 GAL
2810,CT,1,Candy Confectionery and Marshmallows
2811,PO,1,Candy Confectionery and Marshmallows
2812,PO,1,CANDY OTHER THAN BARS
2813,DO,1,CANNULA FOR IV SETS
2814,PO,1,CANNULA FOR IV SETS
2815,CT,1,Canoes
2816,PO,1,Canoes
2817,PO,1,Canopies Freestanding
2818,PO,1,CANS AND LIDS GARBAGE (WHEELED)
2819,PO,1,CANS AND PAILS PAINT TIN
2820,CT,1,Cans Buckets and Lids General Purpose (Includin
2821,DO,1,Cans Buckets and Lids General Purpose (Includin
2822,PO,1,Cans Buckets and Lids General Purpose (Includin
2823,PO,1,CANS FOOD
2824,PO,1,CANS LIDS AND ACCESSORIES GARBAGE HEAVY DUTY PL
2825,PO,1,Cans Safety: Gasoline Kerosene Oil etc.
2826,DO,1,CAP BASEBALL BLACK SPECIAL
2827,PO,1,CAP BASEBALL BLACK SPECIAL
2828,DO,1,CAP BASEBALL GRAY SPECIAL
2829,PO,1,CAP BASEBALL GRAY SPECIAL
2830,DO,1,CAP BASEBALL MESH COA
2831,PO,1,CAP BASEBALL MESH COA
2832,DO,1,CAP BASEBALL NAVY SPECIAL
2833,PO,1,CAP BASEBALL NAVY SPECIAL
2834,DO,1,CAP BASEBALL PRO-STYLE COTTON COA
2835,PO,1,CAP BASEBALL PRO-STYLE COTTON COA
2836,PO,1,CAP BASEBALL STYLE MESH AUSTIN WATER UTILITY
2837,DO,1,CAP BEANIE ONE SIZE FITS ALL
2838,PO,1,CAP BEANIE ONE SIZE FITS ALL
2839,DO,1,CAP BRASS 1 IN
2840,PO,1,CAP BRASS 1 IN
2841,DO,1,CAP BRASS 1/2 IN
2842,PO,1,CAP BRASS 1/2 IN
2843,DO,1,CAP BRASS 1-1/2 IN
2844,DO,1,CAP BRASS 1-1/4 IN
2845,DO,1,CAP BRASS 2 IN
2846,PO,1,CAP BRASS 2 IN
2847,DO,1,CAP BRASS 2-1/2 IN
2848,DO,1,CAP BRASS 3/4 IN
2849,PO,1,CAP BRASS 3/4 IN
2850,DO,1,CAP GALV 1/4 IN
2851,PO,1,CAP GALV 1-1/4 IN
2852,DO,1,CAP GALV 2 IN
2853,DO,1,CAP GALV 3/4 IN
2854,DO,1,CAP HEATED BEANIE FLEECE ONE SIZE FITS ALL
2855,PO,1,CAP HEATED BEANIE FLEECE ONE SIZE FITS ALL
2856,DO,1,CAP OFFICER W/SCRAMBLED EGGS 6 1/2-7 3/4 (2XS-XL)
2857,DO,1,CAP PATROLMAN  7 1/8 7 1/4 MEDIUM
2858,DO,1,CAP PATROLMAN  7 3/8-7 1/2 IN LARGE
2859,DO,1,CAP PATROLMAN 6 7/8-7 SMALL
2860,DO,1,CAP PATROLMEN 6 5/8-6 3/4 IN XSMALL
2861,DO,1,CAP PATROLMEN 7 5/8-7 3/4 IN XLARGE
2862,PO,1,CAP ROD SURVEY
2863,PO,1,CAPACITORS BRAND LISTED OR EQUAL
2864,CT,1,CAPACITORS GENERAL ELECTRIC (G.E. OR EQUAL)
2865,CTM,1,CAPACITORS GENERAL ELECTRIC (G.E. OR EQUAL)
2866,DO,1,CAPACITORS GENERAL ELECTRIC (G.E. OR EQUAL)
2867,DOM,1,CAPACITORS GENERAL ELECTRIC (G.E. OR EQUAL)
2868,PO,1,CAPACITORS GENERAL ELECTRIC (G.E. OR EQUAL)
2869,CTM,1,CAPACITORS MISCELLANEOUS
2870,PO,1,CAPACITORS MISCELLANEOUS
2871,CTM,1,CAPACITORS MOTOR RUNNING OIL FILLED
2872,DOM,1,CAPACITORS MOTOR RUNNING OIL FILLED
2873,PO,1,CAPACITORS MOTOR STARTER
2874,CT,1,Capacitors Motor Starting and Running
2875,CTM,1,Capacitors Motor Starting and Running
2876,DO,1,Capacitors Motor Starting and Running
2877,DOM,1,Capacitors Motor Starting and Running
2878,PO,1,Capacitors Motor Starting and Running
2879,CT,1,CAPACITORS MOTOR STARTING AND RUNNING
2880,PO,1,CAPACITORS MOTOR STARTING AND RUNNING
2881,PO,1,CAPACITORS SIGNAL
2882,PO,1,CAPACITORS TANTALUM
2883,CT,1,Caps
2884,PO,1,Caps
2885,DO,1,Caps All Types  (Except Disposable and Hospital T
2886,PO,1,Caps All Types  (Except Disposable and Hospital T
2887,DO,1,CAPS BASEBALL
2888,PO,1,CAPS BASEBALL
2889,CTM,1,CAPS BINDING POST
2890,DOM,1,CAPS BINDING POST
2891,DO,1,CAPS CAST IRON MECHANICAL JOINT SIZE 6IN
2892,PO,1,CAPS CAST IRON MECHANICAL JOINT SIZE 6IN
2893,DO,1,CAPS CAST IRON MECHANICAL JOINT SIZE 8IN
2894,CT,1,CAPS CLOTH BILLED ADJUSTABLE
2895,PO,1,CAPS CLOTH BILLED ADJUSTABLE
2896,PO,1,CAPS CORD GRIP RUBBER
2897,PO,1,CAPS DIFFUSER (WASTEWATER TREATMENT PLANT)
2898,CTM,1,CAPS END ALUMINUM 4 HOLE NEMA PAD
2899,PO,1,CAPS END ALUMINUM 4 HOLE NEMA PAD
2900,PO,1,CAPS EXHAUST (RAIN)
2901,PO,1,CAPS FUEL/GAS TANK - BRAND LISTED OR EQUAL
2902,PO,1,CAPS HUB
2903,PO,1,CAPS KNIT
2904,PO,1,CAPS PILOT LIGHT
2905,PO,1,CAPS POLE CAST IRON
2906,PO,1,CAPS PVC SCH. 40 THREADED OR SCREWED
2907,PO,1,CAPS QUICK COUPLER AIR
2908,PO,1,CAPS SHORTING
2909,PO,1,CAPS TUBE COPPER
2910,PO,1,CAPS WINTER
2911,CT,1,Car Seats for Infants
2912,PO,1,Car Seats for Infants
2913,CT,1,CAR SEATS INFANT AND TODDLER
2914,PO,1,CAR SEATS INFANT AND TODDLER
2915,CT,1,CAR SEATS INFANT AND TODDLER INCLUDING PARTS AND A
2916,PO,1,CAR SEATS INFANT AND TODDLER INCLUDING PARTS AND A
2917,DO,1,Car Wash Equipment Maintenance and Repair
2918,PO,1,Car Wash Equipment Maintenance and Repair
2919,PO,1,CAR WASH SOLVENT
2920,DO,1,Caradyne Whisperflow fixed cpap
2921,PO,1,CARBON AND FILTER ELEMENTS ACTIVATED
2922,CT,1,CARBON DIOXIDE (CO2) INDUSTRIAL GAS
2923,DO,1,CARBON DIOXIDE (CO2) INDUSTRIAL GAS
2924,PO,1,CARBON DIOXIDE (CO2) INDUSTRIAL GAS
2925,PO,1,CARBURETORS AND PARTS
2926,PO,1,Card Holders All Types (See Class 578 for Metal)
2927,DO,1,Card Printing: Tab Post Form etc.
2928,PO,1,Card Printing: Tab Post Form etc.
2929,PO,1,CARD PROGRAM BOARD AND CARDS
2930,CT,1,CARD READER SYSTEM ELECTRONIC
2931,PO,1,CARD READER SYSTEM ELECTRONIC
2932,DO,1,CARDIOVASCULAR INSTR-LEASE
2933,CT,1,Cardiovascular Instrumentation: Defibrillators He
2934,DO,1,Cardiovascular Instrumentation: Defibrillators He
2935,DOM,1,Cardiovascular Instrumentation: Defibrillators He
2936,PO,1,Cardiovascular Instrumentation: Defibrillators He
2937,CT,1,CARDS ADAPTER DRIVE CONTROLLER MICROCOMPUTER
2938,PO,1,CARDS ADAPTER FOR COMPUTER GRAPHICS
2939,PO,1,CARDS ADAPTER MEMORY
2940,PO,1,CARDS ADAPTER MIC (MEDIA INTERFACE CONNECTOR) T
2941,PO,1,CARDS ADAPTER VIDEO MICROCOMPUTER
2942,PO,1,CARDS ETHERNET ADAPTER MICROCOMPUTER
2943,PO,1,Cards Greeting (Including Recycled Types)
2944,PO,1,CARDS I.D. TYPE
2945,DO,1,CARDS IDENTIFICATION (I.D.) PRINTER OR STRAIGHT
2946,PO,1,CARDS IDENTIFICATION (I.D.) PRINTER OR STRAIGHT
2947,PO,1,CARDS INTERFACE TAPE BACKUP SYSTEM MICROCOMPUTE
2948,PO,1,CARDS MEMORY
2949,PO,1,CARDS PERIODICAL RECORD
2950,CT,1,CARDS SERIAL/PARALLEL MICROCOMPUTER
2951,PO,1,CARDS SERIAL/PARALLEL MICROCOMPUTER
2952,PO,1,CARDS VIDEO MICRO
2953,PO,1,CARGO HANDLING RESTRAINTS & L
2954,PO,1,Carpentry
2955,CT,1,Carpet Cleaning Dyeing Installation and Repair
2956,PO,1,Carpet Cleaning Machines (Foam Hot Water Steam
2957,PO,1,CARPET INSTALLATION
2958,PO,1,Carpet Laying Tools (Including Knee Pads)
2959,PO,1,CARPET SUPPLIES
2960,CT,1,CARPET/FLOORING INSTALLATION AND/OR REMOVAL SERVIC
2961,DO,1,CARPET/FLOORING INSTALLATION AND/OR REMOVAL SERVIC
2962,PO,1,CARPET/FLOORING INSTALLATION AND/OR REMOVAL SERVIC
2963,CT,1,Carpets and Rugs: Cotton Synthetic Wool etc.
2964,PO,1,Carpets and Rugs: Cotton Synthetic Wool etc.
2965,PO,1,Carports Metal
2966,DO,1,CARTRIDGE COMBINATION SCOTT# 7422-SD1
2967,PO,1,CARTRIDGE COMBINATION SCOTT# 7422-SD1
2968,DO,1,CARTRIDGE S2 ORGANIC VAPORS/ACID GAS/P100 SCOTT# 7
2969,PO,1,CARTRIDGE S2 ORGANIC VAPORS/ACID GAS/P100 SCOTT# 7
2970,DO,1,CARTRIDGE S2 ORGANIC VAPORS/P100 SCOTT# 7422-BB1
2971,PO,1,CARTRIDGE S2 ORGANIC VAPORS/P100 SCOTT# 7422-BB1
2972,DO,1,CARTRIDGE S2 P100 FILTER SCOTT# 7422-FP1
2973,PO,1,CARTRIDGE S2 P100 FILTER SCOTT# 7422-FP1
2974,PO,1,CARTRIDGE WATER FOUNTAIN
2975,PO,1,CARTRIDGES AMMUNITION
2976,PO,1,CARTRIDGES CLEANING TAPE DRIVE
2977,PO,1,CARTRIDGES FILTER AQUAPURE OR EQUAL
2978,PO,1,CARTRIDGES IMAGING
2979,PO,1,CARTRIDGES INK FOR HEWLETT PACKARD PORTABLE DESK
2980,PO,1,CARTRIDGES INK HEWLETT PACKARD PAINTJET COLOR PR
2981,PO,1,CARTRIDGES INK PLOTTER PRINTERS
2982,PO,1,CARTRIDGES MAGNETIC DATA DIGITAL
2983,PO,1,CARTRIDGES RESPIRATOR
2984,PO,1,CARTRIDGES TEAR GAS
2985,CT,1,CARTS
2986,PO,1,CARTS
2987,PO,1,Carts and Stands Television
2988,PO,1,CARTS CYLINDER
2989,CT,1,Carts Industrial All Kinds (Except Gas and Hospi
2990,PO,1,Carts Industrial All Kinds (Except Gas and Hospi
2991,PO,1,CARTS LABORATORY UTILITY
2992,PO,1,CARTS SERVICE
2993,PO,1,CARTS SERVICE AND UTILITY
2994,PO,1,Carts: Dressing Laboratory Medication Patient T
2995,CT,1,CASE HANDCUF DOUBLE  NYTEK
2996,DO,1,CASE HANDCUF DOUBLE  NYTEK
2997,PO,1,CASE HANDCUF DOUBLE  NYTEK
2998,CT,1,CASE HANDCUF SINGLE NYTEK
2999,DO,1,CASE HANDCUF SINGLE NYTEK
3000,PO,1,CASE TRANSIT FIBER TESTER
3001,PO,1,CASES COMPUTER
3002,CT,1,CASES DISKETTE PLASTIC POP-UP EASEL SNAP CLOSE
3003,PO,1,CASES PLASTIC DISKETTE SNAPS CLOSED FOR DUST-FRE
3004,DO,1,Cash Management Services  (Incl. Budgeting Service
3005,PO,1,Cash Register Paper
3006,CT,1,Cash Registers and Cash Drawers
3007,PO,1,Cash Registers and Cash Drawers
3008,DO,1,CASING VALVE C-5
3009,PO,1,CASING VALVE C-5
3010,PO,1,CASSETTE TAPE AUDIO HIGH SPEED DUPLICATION CAPA
3011,PO,1,CASSETTE TAPE AUDIO MUSIC MASTERING QUALITY PA
3012,CT,1,CASTERS AND WHEELS OFFICE CHAIRS TRADITIONAL STY
3013,PO,1,CASTERS AND WHEELS OFFICE CHAIRS TRADITIONAL STY
3014,PO,1,CASTERS FURNITURE
3015,PO,1,CASTERS INDUSTRIAL HEAVY DUTY
3016,CT,1,CASTERS OFFICE CHAIRS MODERN STYLING BALL BEARI
3017,PO,1,CASTERS OFFICE CHAIRS MODERN STYLING BALL BEARI
3018,PO,1,CASTERS TRUCK ROLLER BEARING HEAVY DUTY MOLDED
3019,CT,1,Castings Gray Iron
3020,DO,1,Castings Gray Iron
3021,PO,1,Castings Gray Iron
3022,CT,1,CASTINGS MANHOLE COVER GRAY IRON (FOR SANITARY A
3023,DO,1,Cataloging Services
3024,CT,1,CATERING SERVICES
3025,CTM,1,CATERING SERVICES
3026,DO,1,CATERING SERVICES
3027,PO,1,CATERING SERVICES
3028,DO,1,CATHETER CORONARY SINUS
3029,CT,1,Catheters IV: Around Needle Inside Needle and W
3030,PO,1,Catheters IV: Around Needle Inside Needle and W
3031,PO,1,CAULK POLYURETHANE RUBBER FOR MASONRY
3032,PO,1,CAULK RUBBER SILICONE SEALER
3033,DO,1,CAULK SILICONE
3034,DOM,1,CAULK SILICONE
3035,PO,1,Caulking Compounds Bulk or Cartridge Type
3036,PO,1,Caulking Guns Putty Knives Scrapers etc.
3037,CT,1,CAUSTIC SODA LIQUID (50% SOLUTION)
3038,PO,1,CAUSTIC SODA LIQUID (50% SOLUTION)
3039,CT,1,Cavity Pumps Progressive
3040,DO,1,Cavity Pumps Progressive
3041,PO,1,Cavity Pumps Progressive
3042,PO,1,CBRNE Medical Supplies and Pharmaceuticals (Not Ot
3043,PO,1,CD ROM DRIVE EXTERNAL FOR MICROCOMPUTERS
3044,CT,1,Cells and Cuvettes (For Photometry and Spectrometr
3045,DO,1,CELLULAR PHONES COMPLETE UNITS (BRAND LISTED OR E
3046,PO,1,Cement (Mortar) Refractory
3047,PO,1,Cement and Plaster Mixes Sacked (LTL Quantities)
3048,PO,1,CEMENT CLEANERS
3049,PO,1,CEMENT EPOXY WEAR RESISTANT
3050,PO,1,CEMENT FOR PVC PIPE AND CONDUIT CLEAR IN SCREW-
3051,PO,1,CEMENT JOINT FOR DRYWALL
3052,DO,1,CEMENT MASONRY 80 LB SACK
3053,PO,1,CEMENT MASONRY 80 LB SACK
3054,PO,1,CEMENT MORTAR
3055,CT,1,CEMENT PORTLAND
3056,DO,1,CEMENT PORTLAND
3057,PO,1,CEMENT PORTLAND
3058,CT,1,CEMENT PORTLAND (FOR USE IN ORDINARY CONSTRUCTION
3059,DO,1,CEMENT PORTLAND (FOR USE IN ORDINARY CONSTRUCTION
3060,PO,1,CEMENT PORTLAND (FOR USE IN ORDINARY CONSTRUCTION
3061,PO,1,CEMENT PORTLAND (HIGH STRENGTH)
3062,PO,1,CEMENT PORTLAND 47 LB SACK
3063,DO,1,CEMENT PORTLAND 94 LB SACK
3064,DOM,1,CEMENT PORTLAND 94 LB SACK
3065,PO,1,CEMENT PORTLAND 94 LB SACK
3066,CT,1,CEMENT QUICK SET
3067,PO,1,CEMENT QUICK SET
3068,CT,1,CEMENT QUICK SET 50LB PAIL
3069,PO,1,CEMENT QUICK SET 50LB PAIL
3070,PO,1,Cement Quick Setting Sacked
3071,PO,1,Cement Radiator
3072,DO,1,Cement Truckload Lots and Larger
3073,DO,1,Cemetery Equipment and Supplies Including Lots and
3074,PO,1,Central Nervous System Agents
3075,CT,1,Centrifugal Pumps Portable
3076,PO,1,Centrifugal Pumps Portable
3077,CT,1,Centrifugal Pumps Stationary
3078,PO,1,Centrifugal Pumps Stationary
3079,DO,1,Centrifuges Water Treatment
3080,PO,1,Centrifuges Water Treatment
3081,PO,1,Ceramic and Pottery Equipment and Supplies
3082,PO,1,Cereals Ready-to-Eat
3083,CT,1,CESSPOOLS CAST IRON
3084,DO,1,CGB Connector
3085,DO,1,CHAIN 1/4 IN. 100 FT PER COIL
3086,PO,1,CHAIN 1/4 IN. 100 FT PER COIL
3087,DO,1,CHAIN 3/8 X 15 ALLOY MIN 7100LB W/G-80 CLEVIS & SL
3088,PO,1,CHAIN 3/8 X 15 ALLOY MIN 7100LB W/G-80 CLEVIS & SL
3089,PO,1,CHAIN DRAG
3090,PO,1,Chain Hoists and Cable Lifts
3091,PO,1,Chain Hooks Links Cold Shuts Shackles Slips e
3092,PO,1,CHAIN ROLLER
3093,PO,1,CHAIN ROLLER SINGLE STRAND
3094,PO,1,Chain Saw Parts
3095,CT,1,Chain Saws
3096,PO,1,Chain Saws
3097,PO,1,CHAIN STEEL TYPE I GRADE C CLASS II WELDED ST
3098,PO,1,Chain Steel: Coil Link Machine Sash Tow Weld
3099,PO,1,Chains and Traction Belts Tire
3100,PO,1,CHAINS CHAIN SAW
3101,PO,1,CHAINS COIL HI-TEST STEEL HEAT TREATED HIGH TE
3102,PO,1,CHAINS COIL LOCK LINK SINGLE LOOP HOT GALVANIZ
3103,PO,1,Chains Halters Leaders Nose Rings Straps etc.
